post_id;post_link;post_type;comment_id;comment_pt;comment_en;timestamp;source_account;terreiro_size;data_collection_date;sentiment_vader_pt;sentiment_vader_en;sentiment_oplexicon;label_manual;notes;comment_length;emoji_count;religious_terms;interaction_type
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=24;Celebrating political support for restauration and respect of Candomblé terreiros;209;Axé 👏👏👏👏;Axé 👏👏👏👏;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,5423;0,5423;;;;12;4,0;1,0;axé
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=25;Celebrating political support for restauration and respect of Candomblé terreiros;210;Que maravilha!!!;How wonderful!!!;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,5684;0,6784;;;;16;;;praise
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=26;Celebrating political support for restauration and respect of Candomblé terreiros;211;Que noticia maravilhosa😍;Que noticia maravilhosa😍;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,5994;0,4588;;;;25;1,0;;praise
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=27;Celebrating political support for restauration and respect of Candomblé terreiros;212;👏👏👏👏👏👏👏👏👏;👏👏👏👏👏👏👏👏👏;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,0;0,0;;;;18;9,0;;emoji_only
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=28;Celebrating political support for restauration and respect of Candomblé terreiros;213;Que maravilhas!!! Muito feliz com essa informação maravilhosa!!! Deus e os Orixás os abenç cada vez mais !! Salve!!! 🤍🤍🤍🙏🏻🤍🤍🤍;How wonderful!!! I am so happy with this wonderful news!!! May God and the Orixás bless you more and more!! Hail!!! 🤍🤍🤍🙏🏻🤍🤍🤍;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,9599;0,9752;;;;133;7,0;1,0;blessing
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=29;Celebrating political support for restauration and respect of Candomblé terreiros;214;Asé muito orgulho;Asé I am very proud;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,7096;0,7841;;;;17;;1,0;axé
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=30;Celebrating political support for restauration and respect of Candomblé terreiros;215;👏🏿👏🏿👏🏿👏🏿👏🏿👏🏿👏🏿;👏🏿👏🏿👏🏿👏🏿👏🏿👏🏿👏🏿;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,0;0,0;;;;28;7,0;;emoji_only
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=31;Celebrating political support for restauration and respect of Candomblé terreiros;216;Fundamental pra nossa histoʻria! Kaôôô meu pai! Kaô Kabecilê!!!🏳;Fundamental to our history! Kaôôô, my father! Kaô Kabecilê!!!🏳;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,8002;0,6331;;;;65;1,0;2,0;political
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=32;Celebrating political support for restauration and respect of Candomblé terreiros;217;👏🏿👏🏿👏🏿;👏🏿👏🏿👏🏿;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,0;0,0;;;;12;3,0;;emoji_only
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=33;Celebrating political support for restauration and respect of Candomblé terreiros;218;✨️😊🙏🏾;✨️😊🙏🏾;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,0;0,7184;;;;8;3,0;;emoji_only
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=34;Celebrating political support for restauration and respect of Candomblé terreiros;219;Asé wà…. Parabéns a todos os envolvidos;Asé wà…. Congratulations to everyone involved.;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,8126;0,8126;;;;39;;1,0;congratulations
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=35;Celebrating political support for restauration and respect of Candomblé terreiros;220;Kabìesílè🔥🔥🔥🔥👏👏👏;Kabìesílè🔥🔥🔥🔥👏👏👏;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,4588;0,9001;;;;23;7,0;1,0;spiritual_praise
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=36;Celebrating political support for restauration and respect of Candomblé terreiros;221;ASÉ Ò;ASÉ Ò;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,5423;0,5423;;;;5;;1,0;axé
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=37;Celebrating political support for restauration and respect of Candomblé terreiros;222;🩵🩵🩵;🩵🩵🩵;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,0;0,0;;;;6;3,0;;emoji_only
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=38;Celebrating political support for restauration and respect of Candomblé terreiros;223;Juntos somos mais fortes! 🤲🏻👏🏻✊🏻;Together we are stronger! 🤲🏻👏🏻✊🏻;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,0;0,4389;;;;37;3,0;;political
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=39;Celebrating political support for restauration and respect of Candomblé terreiros;224;Axe oo;Axe oo;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,5423;0,5423;;;;6;;1,0;axé
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=40;Celebrating political support for restauration and respect of Candomblé terreiros;225;👏🏿👏🏿👏🏿;👏🏿👏🏿👏🏿;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,0;0,0;;;;12;3,0;;emoji_only
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=41;Celebrating political support for restauration and respect of Candomblé terreiros;226;😍❤️😍❤️😍😍❤️😍 Axeeee;😍❤️😍❤️😍😍❤️😍 Axeeee;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,0;0,9325;;;;23;8,0;1,0;axé
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=42;Celebrating political support for restauration and respect of Candomblé terreiros;227;AXÉ OOOÔ 😍 CASA BRANCA MERECE ISTO E MUITO MAIS, É A SEMENTE TRAZIDA PELOS AFRICANOS QUE GERMINOU E VIROU RAIZ DA NAÇÃO KETO DAS AMÉRICA E REINA NA BAHIA SÃOSALVADOR 😍 ÈPÁ BÀBÁ 🙌🏾;AXÉ OOOÔ 😍 THE WHITE HOUSE DESERVES THIS AND MUCH MORE. IT IS THE SEED BROUGHT BY THE AFRICANS THAT GERMINATED AND BECAME THE ROOTS OF THE KETO NATION OF THE AMERICAS AND REIGNS IN BAHIA, SALVADOR 😍 ÈPÁ BÀBÁ 🙌🏾;vor 62 Wo.;terreirocasabranca;38100;14.09.25;0,7351;0,8816;;;;183;3,0;2,0;political
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);228;👏🏻👏🏻👏🏻👏🏻👏🏻;👏🏻👏🏻👏🏻👏🏻👏🏻;vor 10 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;20;5,0;;emoji_only
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);229;Bom dia! O terreiro vai estar aberto na quinta e na sexta, 17 e 18 de abril? Obrigada;Good morning! Will the terreiro be open on Thursday and Friday, April 17 and 18? Thank you.;vor 23 Wo.;terreirodogantois;69600;14.09.25;0,6239;0,7712;;;;85;;1,0;question
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);230;😍💚💛;😍💚💛;vor 33 Wo.;terreirodogantois;69600;14.09.25;0,0;0,9081;;;;6;3,0;;emoji_only
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);231;❤️❤️❤️❤️;❤️❤️❤️❤️;vor 33 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;8;4,0;;emoji_only
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);232;👏👏👏👏👏👏👏;👏👏👏👏👏👏👏;vor 33 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;14;7,0;;emoji_only
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);233;Resistência;Resistance;vor 33 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;11;;;political
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);234;Esse lugar tem uma força 🙌;This place has a special energy.;vor 33 Wo.;terreirodogantois;69600;14.09.25;0,4939;0,5859;;;;27;1,0;;praise
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);235;❤️❤️❤️❤️;❤️❤️❤️❤️;vor 33 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;8;4,0;;emoji_only
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);236;❤️;❤️;vor 33 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;2;1,0;;emoji_only
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);237;❤️❤️❤️❤️;❤️❤️❤️❤️;vor 36 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;8;4,0;;emoji_only
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);238;❤️❤️;❤️❤️;vor 59 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;4;2,0;;emoji_only
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);239;❤️❤️❤️❤️❤️❤️❤️;❤️❤️❤️❤️❤️❤️❤️;vor 64 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;14;7,0;;emoji_only
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);240;❤️;❤️;vor 83 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;2;1,0;;emoji_only
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);241;❤️;❤️;vor 89 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;2;1,0;;emoji_only
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);242;❤️❤️❤️❤️❤️❤️;❤️❤️❤️❤️❤️❤️;vor 89 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;12;6,0;;emoji_only
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);243;❤️;❤️;vor 90 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;2;1,0;;emoji_only
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);244;❤️❤️❤️❤️❤️❤️;❤️❤️❤️❤️❤️❤️;vor 119 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;12;6,0;;emoji_only
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);245;❤️;❤️;vor 121 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;2;1,0;;emoji_only
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);246;👏👏👏;👏👏👏;vor 124 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;6;3,0;;emoji_only
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);247;❤️;❤️;vor 144 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;2;1,0;;emoji_only
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);248;Tem visitação?;Are visitors allowed?;vor 146 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;14;;;question
11;https://www.instagram.com/p/B-SdA26AIab/;Info-post about Gantois' history (pinned);249;Tem visitação?;Are visitors allowed?;vor 148 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;14;;;question
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;250;Tem gira nesse terreiro, ou é apenas uma exposição? Já procurei essa informação em vários lugares inclusive site e não achei, alguém pode me ajudar com essa dúvida?;Is there a fair at this venue, or is it just an exhibition? I've looked for this information in several places, including the website, and haven't found it. Can anyone help me with this question?;vor 4 Wo.;terreirodogantois;69600;14.09.25;-0,4137;0,6553;;;;164;;2,0;question
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;251;Atotô! Salve o Rei! 🤍;Atotô! Hail the King! 🤍;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,555;0,5972;;;;22;1,0;2,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;252;🙌🙌🙌🙌🙌;🙌🙌🙌🙌🙌;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;10;5,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;253;Motumbá! Viva o rei. 🙏🏽;Motumbá! Long live the king. 🙏🏽;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,4753;0,4199;;;;25;1,0;2,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;254;🙌🕊;🙌🕊;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,0;0,6124;;;;4;2,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;255;Atôtô 🤎🤎🤎🤍🙏🏻🤍🤎🤎🤎 Viva !!! 🪘🪘🪘🎶🎶🎶👏👏👏;Atôtô 🤎🤎🤎🤍🙏🏻🤍🤎🤎🤎 Hurray!!! 🪘🪘🪘🎶🎶🎶👏👏👏;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,7701;0,8213;;;;54;19,0;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;256;🤎🤎🤎🤎;🤎🤎🤎🤎;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;8;4,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;257;🙌🏿🙏🏿🙌🏿;🙌🏿🙏🏿🙌🏿;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;12;3,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;258;❤️;❤️;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;2;1,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;259;Atotó;Atotó;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,4588;0,4588;;;;5;;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;260;Atoto🙌❤️♾️;Atoto🙌❤️♾️;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,4588;0,4588;;;;11;3,0;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;261;Atotô;Atotô;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,4588;0,4588;;;;5;;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;262;🙌;🙌;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;2;1,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;263;🙏🏽;🙏🏽;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;4;1,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;264;Atotô! 🙏🏻❤️🙌🏼;Atotô! 🙏🏻❤️🙌🏼;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,5093;0,5093;;;;17;3,0;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;265;Silêncio, o Rei está em terra!🙏🏽;Silence, the King is on the ground!;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;34;1,0;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;266;Atotô🤎🙏🏼;Atotô🤎🙏🏼;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,4588;0,0;;;;11;2,0;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;267;Agò 🍿;Agò 🍿;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;6;1,0;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;268;Atotô;Atotô;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,4588;0,4588;;;;5;;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;269;Atotô;Atotô;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,4588;0,4588;;;;5;;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;270;Atotô! 🙌🏽;Atotô! 🙌🏽;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,5093;0,5093;;;;11;1,0;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;271;Atotôooo...🙌🏿🍿;Atotôooo...🙌🏿🍿;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;17;2,0;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;272;🙏;🙏;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;2;1,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;273;Atotô ajuberô!🤎;Atotô ajuberô!🤎;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,5093;0,5093;;;;16;1,0;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;274;👏👏👏;👏👏👏;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;6;3,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;275;🙏🏻;🙏🏻;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;4;1,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;276;Atotô!;Atotô!;vor 4 Wo.;terreirodogantois;69600;14.09.25;0,5093;0,5093;;;;6;;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;277;❤️❤️❤️❤️❤️❤️❤️❤️;❤️❤️❤️❤️❤️❤️❤️❤️;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;16;8,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;278;❤️❤️❤️ iya masse mojuba!;❤️❤️❤️ iya masse mojuba!;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,4199;0,4199;;;;24;3,0;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;279;🙌🏽🙏🏽 Axé Atotô 🙏🏽;🙌🏽🙏🏽 Axé Atotô 🙏🏽;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,7579;0,7579;;;;23;3,0;2,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;280;ATOTÔ! 🕯🤍🤎;ATOTÔ! 🕯🤍🤎;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,5093;0,6155;;;;13;3,0;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;281;Atotô 🙌;Atotô 🙌;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,4588;0,4588;;;;8;1,0;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;282;🤍;🤍;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;2;1,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;283;💛🤎;💛🤎;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;4;2,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;284;🍀🍀;🍀🍀;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;4;2,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;285;Atotô;Atotô;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,4588;0,4588;;;;5;;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;286;🙌🙌🙌🙌🙌🙌🙌❤️;🙌🙌🙌🙌🙌🙌🙌❤️;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;16;8,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;287;😍😍😍;😍😍😍;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,0;0,8402;;;;6;3,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;288;ATOTÔOOO🙌🙌🙌🙌🙌🙌;ATOTÔOOO🙌🙌🙌🙌🙌🙌;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;20;6,0;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;289;Salve.;Save us.;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,0;0,4939;;;;6;;;blessing
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;290;🙌🙌🤍🤍 Atotô!!;🙌🙌🤍🤍 Atotô!!;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,555;0,555;;;;16;4,0;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;291;Atotô ❤️;Atotô ❤️;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,4588;0,4588;;;;8;1,0;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;292;❤️🙌;❤️🙌;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;4;2,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;293;atotô;atotô;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,4588;0,4588;;;;5;;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;294;❤️❤️❤️❤️;❤️❤️❤️❤️;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;8;4,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;295;Atotó!;Atotó!;vor 3 Wo.;terreirodogantois;69600;14.09.25;0,5093;0,5093;;;;6;;1,0;spiritual_praise
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;296;❤️;❤️;vor 2 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;2;1,0;;emoji_only
12;https://www.instagram.com/p/DNdWduJAWyw/;Celebrating orixá Omolu;297;❤️🙏🏻;❤️🙏🏻;vor 2 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;6;2,0;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;298;O que seríamos nós sem as mulheres para perpetuar e preservar nosso axé?;What would we be without women to perpetuate and preserve our axé?;vor 27 Wo.;terreirodogantois;69600;14.09.25;0,4404;0,5423;;;;72;;1,0;political
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;299;❤️;❤️;vor 27 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;2;1,0;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;300;@simone_dias_rainha_espadas feliz dia, mãe;@simone_dias_rainha_espadas Happy Mother's Day, Mom!;vor 27 Wo.;terreirodogantois;69600;14.09.25;0,6249;0,6114;;;;42;;;tag
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;301;😍;😍;vor 27 Wo.;terreirodogantois;69600;14.09.25;0,0;0,4588;;;;2;1,0;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;302;😍😍😍🙏🏻😍😍😍👏👏👏;😍😍😍🙏🏻😍😍😍👏👏👏;vor 27 Wo.;terreirodogantois;69600;14.09.25;0,0;0,9517;;;;22;10,0;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;303;❤️🌻😍;❤️🌻😍;vor 27 Wo.;terreirodogantois;69600;14.09.25;0,0;0,4588;;;;6;3,0;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;304;❤️❤️❤️;❤️❤️❤️;vor 27 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;6;3,0;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;305;🙌🙌🙌🙌🙌🙌;🙌🙌🙌🙌🙌🙌;vor 27 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;12;6,0;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;306;Axé💛🩵❤️;Axé💛🩵❤️;vor 27 Wo.;terreirodogantois;69600;14.09.25;0,5423;0,5423;;;;9;3,0;1,0;axé
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;307;🙌;🙌;vor 27 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;2;1,0;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;308;Benção à todas as mulheres do Gantois!❤️;Blessings to all the women of Gantois!❤️;vor 27 Wo.;terreirodogantois;69600;14.09.25;0,5411;0,5848;;;;40;1,0;;blessing
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;309;💛💛💛;💛💛💛;vor 27 Wo.;terreirodogantois;69600;14.09.25;0,0;0,9274;;;;6;3,0;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;310;💛💙;💛💙;vor 27 Wo.;terreirodogantois;69600;14.09.25;0,0;0,8555;;;;4;2,0;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;311;❤️❤️❤️❤️❤️;❤️❤️❤️❤️❤️;vor 27 Wo.;terreirodogantois;69600;14.09.25;0,0;0,0;;;;10;5,0;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;312;❤️❤️❤️❤️ mo tumba à todas estas grandes matriarcas deste nosso axé!;❤️❤️❤️❤️ I salute all these great matriarchs of our axé!;vor 27 Wo.;terreirodogantois;69600;14.09.25;0,7177;0,8356;;;;67;4,0;1,0;political
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;313;Axé;Axé;vor 27 Wo.;terreirodogantois;69600;14.09.25;0,5423;0,5423;;;;3;;1,0;axé
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;314;Peço a bênção e esboço todo o respeito e admiração por todas as mulheres maravilhosas dessa comunidade terreiro! Agradeço e reverencio! AXÉ! 🤍🩵💙💚💛🍀🌻♾️🌠💫;I ask for blessings and express my utmost respect and admiration for all the wonderful women in this terreiro community! Thank you and I bow to you! AXÉ! 🤍🩵💙💚💛🍀🌻♾️🌠💫;vor 27 Wo.;terreirodogantois;69600;14.09.25;0,9443;0,9907;;;;161;10,0;2,0;spiritual_praise
